cognate_id	lect_id	segments	confidence	etymon_group	source_group
decision-3-000	ancestor	k p i	1	decision-3-000	synthetic-m2
decision-3-000	innovator	k f i	1	decision-3-000	synthetic-m2
decision-3-001	ancestor	k p u	1	decision-3-001	synthetic-m2
decision-3-001	innovator	k f u	1	decision-3-001	synthetic-m2
decision-3-002	ancestor	k p r	1	decision-3-002	synthetic-m2
decision-3-002	innovator	k f r	1	decision-3-002	synthetic-m2
decision-3-003	ancestor	k p a	1	decision-3-003	synthetic-m2
decision-3-003	innovator	k p a	1	decision-3-003	synthetic-m2
decision-3-004	ancestor	k p m	1	decision-3-004	synthetic-m2
decision-3-004	innovator	k p m	1	decision-3-004	synthetic-m2
decision-3-005	ancestor	k p o	1	decision-3-005	synthetic-m2
decision-3-005	innovator	k p o	1	decision-3-005	synthetic-m2
decision-3-006	ancestor	k p i	1	decision-3-006	synthetic-m2
decision-3-006	innovator	k f i	1	decision-3-006	synthetic-m2
decision-3-007	ancestor	k p u	1	decision-3-007	synthetic-m2
decision-3-007	innovator	k f u	1	decision-3-007	synthetic-m2
decision-3-008	ancestor	k p r	1	decision-3-008	synthetic-m2
decision-3-008	innovator	k f r	1	decision-3-008	synthetic-m2
decision-3-009	ancestor	k p a	1	decision-3-009	synthetic-m2
decision-3-009	innovator	k p a	1	decision-3-009	synthetic-m2
decision-3-010	ancestor	k p m	1	decision-3-010	synthetic-m2
decision-3-010	innovator	k p m	1	decision-3-010	synthetic-m2
decision-3-011	ancestor	k p o	1	decision-3-011	synthetic-m2
decision-3-011	innovator	k p o	1	decision-3-011	synthetic-m2
decision-3-012	ancestor	k p i	1	decision-3-012	synthetic-m2
decision-3-012	innovator	k f i	1	decision-3-012	synthetic-m2
decision-3-013	ancestor	k p u	1	decision-3-013	synthetic-m2
decision-3-013	innovator	k f u	1	decision-3-013	synthetic-m2
decision-3-014	ancestor	k p r	1	decision-3-014	synthetic-m2
decision-3-014	innovator	k f r	1	decision-3-014	synthetic-m2
decision-3-015	ancestor	k p a	1	decision-3-015	synthetic-m2
decision-3-015	innovator	k p a	1	decision-3-015	synthetic-m2
decision-3-016	ancestor	k p m	1	decision-3-016	synthetic-m2
decision-3-016	innovator	k p m	1	decision-3-016	synthetic-m2
decision-3-017	ancestor	k p o	1	decision-3-017	synthetic-m2
decision-3-017	innovator	k p o	1	decision-3-017	synthetic-m2
decision-3-018	ancestor	k p i	1	decision-3-018	synthetic-m2
decision-3-018	innovator	k f i	1	decision-3-018	synthetic-m2
decision-3-019	ancestor	k p u	1	decision-3-019	synthetic-m2
decision-3-019	innovator	k f u	1	decision-3-019	synthetic-m2
decision-3-020	ancestor	k p r	1	decision-3-020	synthetic-m2
decision-3-020	innovator	k f r	1	decision-3-020	synthetic-m2
decision-3-021	ancestor	k p a	1	decision-3-021	synthetic-m2
decision-3-021	innovator	k p a	1	decision-3-021	synthetic-m2
decision-3-022	ancestor	k p m	1	decision-3-022	synthetic-m2
decision-3-022	innovator	k p m	1	decision-3-022	synthetic-m2
decision-3-023	ancestor	k p o	1	decision-3-023	synthetic-m2
decision-3-023	innovator	k p o	1	decision-3-023	synthetic-m2
decision-3-024	ancestor	k p i	1	decision-3-024	synthetic-m2
decision-3-024	innovator	k f i	1	decision-3-024	synthetic-m2
decision-3-025	ancestor	k p u	1	decision-3-025	synthetic-m2
decision-3-025	innovator	k f u	1	decision-3-025	synthetic-m2
decision-3-026	ancestor	k p r	1	decision-3-026	synthetic-m2
decision-3-026	innovator	k f r	1	decision-3-026	synthetic-m2
decision-3-027	ancestor	k p a	1	decision-3-027	synthetic-m2
decision-3-027	innovator	k p a	1	decision-3-027	synthetic-m2
decision-3-028	ancestor	k p m	1	decision-3-028	synthetic-m2
decision-3-028	innovator	k p m	1	decision-3-028	synthetic-m2
decision-3-029	ancestor	k p o	1	decision-3-029	synthetic-m2
decision-3-029	innovator	k p o	1	decision-3-029	synthetic-m2
decision-3-030	ancestor	k p i	1	decision-3-030	synthetic-m2
decision-3-030	innovator	k f i	1	decision-3-030	synthetic-m2
decision-3-031	ancestor	k p u	1	decision-3-031	synthetic-m2
decision-3-031	innovator	k f u	1	decision-3-031	synthetic-m2
decision-3-032	ancestor	k p r	1	decision-3-032	synthetic-m2
decision-3-032	innovator	k f r	1	decision-3-032	synthetic-m2
decision-3-033	ancestor	k p a	1	decision-3-033	synthetic-m2
decision-3-033	innovator	k p a	1	decision-3-033	synthetic-m2
decision-3-034	ancestor	k p m	1	decision-3-034	synthetic-m2
decision-3-034	innovator	k p m	1	decision-3-034	synthetic-m2
decision-3-035	ancestor	k p o	1	decision-3-035	synthetic-m2
decision-3-035	innovator	k p o	1	decision-3-035	synthetic-m2
decision-3-036	ancestor	k p i	1	decision-3-036	synthetic-m2
decision-3-036	innovator	k f i	1	decision-3-036	synthetic-m2
decision-3-037	ancestor	k p u	1	decision-3-037	synthetic-m2
decision-3-037	innovator	k f u	1	decision-3-037	synthetic-m2
decision-3-038	ancestor	k p r	1	decision-3-038	synthetic-m2
