cognate_id	lect_id	segments	confidence	etymon_group	source_group
decision-2-000	ancestor	k p i	1	decision-2-000	synthetic-m2
decision-2-000	innovator	k f i	1	decision-2-000	synthetic-m2
decision-2-001	ancestor	k p u	1	decision-2-001	synthetic-m2
decision-2-001	innovator	k f u	1	decision-2-001	synthetic-m2
decision-2-002	ancestor	k p a	1	decision-2-002	synthetic-m2
decision-2-002	innovator	k p a	1	decision-2-002	synthetic-m2
decision-2-003	ancestor	k p m	1	decision-2-003	synthetic-m2
decision-2-003	innovator	k p m	1	decision-2-003	synthetic-m2
decision-2-004	ancestor	k p o	1	decision-2-004	synthetic-m2
decision-2-004	innovator	k p o	1	decision-2-004	synthetic-m2
decision-2-005	ancestor	k p i	1	decision-2-005	synthetic-m2
decision-2-005	innovator	k f i	1	decision-2-005	synthetic-m2
decision-2-006	ancestor	k p u	1	decision-2-006	synthetic-m2
decision-2-006	innovator	k f u	1	decision-2-006	synthetic-m2
decision-2-007	ancestor	k p a	1	decision-2-007	synthetic-m2
decision-2-007	innovator	k p a	1	decision-2-007	synthetic-m2
decision-2-008	ancestor	k p m	1	decision-2-008	synthetic-m2
decision-2-008	innovator	k p m	1	decision-2-008	synthetic-m2
decision-2-009	ancestor	k p o	1	decision-2-009	synthetic-m2
decision-2-009	innovator	k p o	1	decision-2-009	synthetic-m2
decision-2-010	ancestor	k p i	1	decision-2-010	synthetic-m2
decision-2-010	innovator	k f i	1	decision-2-010	synthetic-m2
decision-2-011	ancestor	k p u	1	decision-2-011	synthetic-m2
decision-2-011	innovator	k f u	1	decision-2-011	synthetic-m2
decision-2-012	ancestor	k p a	1	decision-2-012	synthetic-m2
decision-2-012	innovator	k p a	1	decision-2-012	synthetic-m2
decision-2-013	ancestor	k p m	1	decision-2-013	synthetic-m2
decision-2-013	innovator	k p m	1	decision-2-013	synthetic-m2
decision-2-014	ancestor	k p o	1	decision-2-014	synthetic-m2
decision-2-014	innovator	k p o	1	decision-2-014	synthetic-m2
decision-2-015	ancestor	k p i	1	decision-2-015	synthetic-m2
decision-2-015	innovator	k f i	1	decision-2-015	synthetic-m2
decision-2-016	ancestor	k p u	1	decision-2-016	synthetic-m2
decision-2-016	innovator	k f u	1	decision-2-016	synthetic-m2
decision-2-017	ancestor	k p a	1	decision-2-017	synthetic-m2
decision-2-017	innovator	k p a	1	decision-2-017	synthetic-m2
decision-2-018	ancestor	k p m	1	decision-2-018	synthetic-m2
decision-2-018	innovator	k p m	1	decision-2-018	synthetic-m2
decision-2-019	ancestor	k p o	1	decision-2-019	synthetic-m2
decision-2-019	innovator	k p o	1	decision-2-019	synthetic-m2
decision-2-020	ancestor	k p i	1	decision-2-020	synthetic-m2
decision-2-020	innovator	k f i	1	decision-2-020	synthetic-m2
decision-2-021	ancestor	k p u	1	decision-2-021	synthetic-m2
decision-2-021	innovator	k f u	1	decision-2-021	synthetic-m2
decision-2-022	ancestor	k p a	1	decision-2-022	synthetic-m2
decision-2-022	innovator	k p a	1	decision-2-022	synthetic-m2
decision-2-023	ancestor	k p m	1	decision-2-023	synthetic-m2
