cognate_id	lect_id	segments	confidence	etymon_group	source_group
decision-1-000	ancestor	k p i	1	decision-1-000	synthetic-m2
decision-1-000	innovator	k f i	1	decision-1-000	synthetic-m2
decision-1-001	ancestor	k p a	1	decision-1-001	synthetic-m2
decision-1-001	innovator	k p a	1	decision-1-001	synthetic-m2
decision-1-002	ancestor	k p m	1	decision-1-002	synthetic-m2
decision-1-002	innovator	k p m	1	decision-1-002	synthetic-m2
decision-1-003	ancestor	k p o	1	decision-1-003	synthetic-m2
decision-1-003	innovator	k p o	1	decision-1-003	synthetic-m2
decision-1-004	ancestor	k p i	1	decision-1-004	synthetic-m2
decision-1-004	innovator	k f i	1	decision-1-004	synthetic-m2
decision-1-005	ancestor	k p a	1	decision-1-005	synthetic-m2
decision-1-005	innovator	k p a	1	decision-1-005	synthetic-m2
decision-1-006	ancestor	k p m	1	decision-1-006	synthetic-m2
decision-1-006	innovator	k p m	1	decision-1-006	synthetic-m2
decision-1-007	ancestor	k p o	1	decision-1-007	synthetic-m2
decision-1-007	innovator	k p o	1	decision-1-007	synthetic-m2
decision-1-008	ancestor	k p i	1	decision-1-008	synthetic-m2
decision-1-008	innovator	k f i	1	decision-1-008	synthetic-m2
decision-1-009	ancestor	k p a	1	decision-1-009	synthetic-m2
decision-1-009	innovator	k p a	1	decision-1-009	synthetic-m2
decision-1-010	ancestor	k p m	1	decision-1-010	synthetic-m2
decision-1-010	innovator	k p m	1	decision-1-010	synthetic-m2
decision-1-011	ancestor	k p o	1	decision-1-011	synthetic-m2
decision-1-011	innovator	k p o	1	decision-1-011	synthetic-m2
decision-1-012	ancestor	k p i	1	decision-1-012	synthetic-m2
decision-1-012	innovator	k f i	1	decision-1-012	synthetic-m2
decision-1-013	ancestor	k p a	1	decision-1-013	synthetic-m2
decision-1-013	innovator	k p a	1	decision-1-013	synthetic-m2
decision-1-014	ancestor	k p m	1	decision-1-014	synthetic-m2
decision-1-014	innovator	k p m	1	decision-1-014	synthetic-m2
decision-1-015	ancestor	k p o	1	decision-1-015	synthetic-m2
decision-1-015	innovator	k p o	1	decision-1-015	synthetic-m2
decision-1-016	ancestor	k p i	1	decision-1-016	synthetic-m2
decision-1-016	innovator	k f i	1	decision-1-016	synthetic-m2
decision-1-017	ancestor	k p a	1	decision-1-017	synthetic-m2
decision-1-017	innovator	k p a	1	decision-1-017	synthetic-m2
decision-1-018	ancestor	k p m	1	decision-1-018	synthetic-m2
decision-1-018	innovator	k p m	1	decision-1-018	synthetic-m2
decision-1-019	ancestor	k p o	1	decision-1-019	synthetic-m2
decision-1-019	innovator	k p o	1	decision-1-019	synthetic-m2
decision-1-020	ancestor	k p i	1	decision-1-020	synthetic-m2
decision-1-020	innovator	k f i	1	decision-1-020	synthetic-m2
decision-1-021	ancestor	k p a	1	decision-1-021	synthetic-m2
decision-1-021	innovator	k p a	1	decision-1-021	synthetic-m2
decision-1-022	ancestor	k p m	1	decision-1-022	synthetic-m2
decision-1-022	innovator	k p m	1	decision-1-022	synthetic-m2
decision-1-023	ancestor	k p o	1	decision-1-023	synthetic-m2
decision-1-023	innovator	k p o	1	decision-1-023	synthetic-m2
decision-1-024	ancestor	k p i	1	decision-1-024	synthetic-m2
decision-1-024	innovator	k f i	1	decision-1-024	synthetic-m2
decision-1-025	ancestor	k p a	1	decision-1-025	synthetic-m2
decision-1-025	innovator	k p a	1	decision-1-025	synthetic-m2
decision-1-026	ancestor	k p m	1	decision-1-026	synthetic-m2
decision-1-026	innovator	k p m	1	decision-1-026	synthetic-m2
decision-1-027	ancestor	k p o	1	decision-1-027	synthetic-m2
decision-1-027	innovator	k p o	1	decision-1-027	synthetic-m2
decision-1-028	ancestor	k p i	1	decision-1-028	synthetic-m2
decision-1-028	innovator	k f i	1	decision-1-028	synthetic-m2
decision-1-029	ancestor	k p a	1	decision-1-029	synthetic-m2
decision-1-029	innovator	k p a	1	decision-1-029	synthetic-m2
decision-1-030	ancestor	k p m	1	decision-1-030	synthetic-m2
decision-1-030	innovator	k p m	1	decision-1-030	synthetic-m2
decision-1-031	ancestor	k p o	1	decision-1-031	synthetic-m2
decision-1-031	innovator	k p o	1	decision-1-031	synthetic-m2
decision-1-032	ancestor	k p i	1	decision-1-032	synthetic-m2
decision-1-032	innovator	k f i	1	decision-1-032	synthetic-m2
decision-1-033	ancestor	k p a	1	decision-1-033	synthetic-m2
decision-1-033	innovator	k p a	1	decision-1-033	synthetic-m2
decision-1-034	ancestor	k p m	1	decision-1-034	synthetic-m2
decision-1-034	innovator	k p m	1	decision-1-034	synthetic-m2
decision-1-035	ancestor	k p o	1	decision-1-035	synthetic-m2
decision-1-035	innovator	k p o	1	decision-1-035	synthetic-m2
decision-1-036	ancestor	k p i	1	decision-1-036	synthetic-m2
decision-1-036	innovator	k f i	1	decision-1-036	synthetic-m2
decision-1-037	ancestor	k p a	1	decision-1-037	synthetic-m2
decision-1-037	innovator	k p a	1	decision-1-037	synthetic-m2
